"LANG","syn_index","cov_index","type"
"fl3343",1,6,"Haspel-ok"
"fl3344",3,3,"Haspel-ok"
"fl3345",8,6,"Haspel-ok"
"fl3346",1,3,"Haspel-ok"
"fl3347",0,3,"Haspel-ok"
"fl3348",10,5,"Haspel-ok"
"fl3349",18,6,"Haspel-ok"
"fl335",15,6,"Haspel-ok"
"fl3350",8,4,"Haspel-ok"
"fl3351",0,1,"Haspel-ok"
"fl3352",11,5,"Haspel-ok"
"fl3353",0,1,"Haspel-ok"
"fl3354",0,2,"Haspel-ok"
"fl3355",0,4,"Haspel-ok"
"fl3356",0,5,"Haspel-ok"
"fl3357",18,5,"Haspel-ok"
"fl3358",9,4,"Haspel-ok"
"fl3359",0,1,"Haspel-ok"
"fl336",12,5,"Haspel-ok"
"fl3360",3,5,"Haspel-ok"
"fl3361",3,6,"Haspel-ok"
"fl3362",0,3,"Haspel-ok"
"fl3363",4,4,"Haspel-ok"
"fl3364",7,5,"Haspel-ok"
"fl3365",4,5,"Haspel-ok"
"fl3366",0,2,"Haspel-ok"
"fl3367",1,4,"Haspel-ok"
"fl3368",11,6,"Haspel-ok"
"fl3369",5,4,"Haspel-ok"
"fl337",7,6,"Haspel-ok"
"fl3370",11,5,"Haspel-ok"
"fl3371",1,4,"Haspel-ok"
"fl3372",0,5,"Haspel-ok"
"fl3373",1,2,"Haspel-ok"
"fl3374",0,3,"Haspel-ok"
"fl3375",1,4,"Haspel-ok"
"fl3376",8,6,"Haspel-ok"
"fl3377",0,2,"Haspel-ok"
"fl3378",9,5,"Haspel-ok"
"fl3379",5,4,"Haspel-ok"
"fl338",3,5,"Haspel-ok"
"fl3380",1,1,"Haspel-ok"
"fl3381",4,5,"Haspel-ok"
"fl3382",4,6,"Haspel-ok"
"fl3383",3,5,"Haspel-ok"
"fl3384",0,3,"Haspel-ok"
"fl3385",4,4,"Haspel-ok"
"fl3386",5,5,"Haspel-ok"
"fl3387",12,5,"Haspel-ok"
"fl3388",5,6,"Haspel-ok"
"fl3389",3,4,"Haspel-ok"
"fl339",2,6,"Haspel-ok"
"fl3390",5,5,"Haspel-ok"
"fl3391",0,2,"Haspel-ok"
"fl3392",2,4,"Haspel-ok"
"fl3393",11,6,"Haspel-ok"
"fl3394",11,6,"Haspel-ok"
"fl3395",4,5,"Haspel-ok"
"fl3396",14,6,"Haspel-ok"
"fl3397",8,5,"Haspel-ok"
"fl3398",0,6,"Haspel-ok"
"fl3399",9,6,"Haspel-ok"
"fl34",15,6,"Haspel-ok"
"fl340",7,4,"Haspel-ok"
"fl3400",0,4,"Haspel-ok"
"fl3401",4,6,"Haspel-ok"
"fl3402",3,6,"Haspel-ok"
"fl3403",13,6,"Haspel-ok"
"fl3404",1,5,"Haspel-ok"
"fl3405",11,5,"Haspel-ok"
"fl3406",11,6,"Haspel-ok"
"fl3407",5,5,"Haspel-ok"
"fl3408",0,3,"Haspel-ok"
"fl3409",11,6,"Haspel-ok"
"fl341",0,1,"Haspel-ok"
"fl3410",4,5,"Haspel-ok"
"fl3411",3,4,"Haspel-ok"
"fl3412",5,6,"Haspel-ok"
"fl3413",15,6,"Haspel-ok"
"fl3414",7,6,"Haspel-ok"
"fl3415",13,5,"Haspel-ok"
"fl3416",1,2,"Haspel-ok"
"fl3417",6,6,"Haspel-ok"
"fl3418",5,5,"Haspel-ok"
"fl3419",4,6,"Haspel-ok"
"fl342",1,6,"Haspel-ok"
"fl3420",0,3,"Haspel-ok"
"fl3421",8,6,"Haspel-ok"
"fl3422",0,1,"Haspel-ok"
"fl3423",5,3,"Haspel-ok"
"fl3424",0,3,"Haspel-ok"
"fl3425",13,6,"Haspel-ok"
"fl3426",6,5,"Haspel-ok"
"fl3427",0,4,"Haspel-ok"
"fl3428",16,6,"Haspel-ok"
"fl3429",1,4,"Haspel-ok"
"fl343",9,4,"Haspel-ok"
"fl3430",0,5,"Haspel-ok"
"fl3431",0,5,"Haspel-ok"
"fl3432",0,2,"Haspel-ok"
"fl3433",9,5,"Haspel-ok"
"fl3434",12,6,"Haspel-ok"
"fl3435",10,6,"Haspel-ok"
"fl3436",10,6,"Haspel-ok"
"fl3437",0,2,"Haspel-ok"
"fl3438",14,5,"Haspel-ok"
"fl3439",0,4,"Haspel-ok"
"fl344",2,4,"Haspel-ok"
"fl3440",5,6,"Haspel-ok"
"fl3441",0,3,"Haspel-ok"
"fl3442",2,5,"Haspel-ok"
"fl3443",1,6,"Haspel-ok"
"fl3444",0,4,"Haspel-ok"
"fl3445",6,6,"Haspel-ok"
"fl3446",9,5,"Haspel-ok"
"fl3447",5,5,"Haspel-ok"
"fl3448",3,5,"Haspel-ok"
"fl3449",4,5,"Haspel-ok"
"fl345",4,5,"Haspel-ok"
"fl3450",8,6,"Haspel-ok"
"fl3451",12,5,"Haspel-ok"
"fl3452",3,3,"Haspel-ok"
"fl3453",3,4,"Haspel-ok"
"fl3454",5,4,"Haspel-ok"
"fl3455",12,6,"Haspel-ok"
"fl3456",2,3,"Haspel-ok"
"fl3457",0,2,"Haspel-ok"
"fl3458",17,5,"Haspel-ok"
"fl3459",10,6,"Haspel-ok"
"fl346",6,5,"Haspel-ok"
"fl3460",3,4,"Haspel-ok"
"fl3461",12,6,"Haspel-ok"
"fl3462",5,5,"Haspel-ok"
"fl3463",3,5,"Haspel-ok"
"fl3464",0,4,"Haspel-ok"
"fl3465",9,6,"Haspel-ok"
"fl3466",13,6,"Haspel-ok"
"fl3467",4,6,"Haspel-ok"
"fl3468",2,3,"Haspel-ok"
"fl3469",9,4,"Haspel-ok"
"fl347",1,4,"Haspel-ok"
"fl3470",11,5,"Haspel-ok"
"fl3471",5,4,"Haspel-ok"
"fl3472",4,6,"Haspel-ok"
"fl3473",5,5,"Haspel-ok"
"fl3474",10,4,"Haspel-ok"
"fl3475",3,4,"Haspel-ok"
"fl3476",11,6,"Haspel-ok"
"fl3477",14,6,"Haspel-ok"
"fl3478",14,6,"Haspel-ok"
"fl3479",2,3,"Haspel-ok"
"fl348",11,6,"Haspel-ok"
"fl3480",0,3,"Haspel-ok"
"fl3481",11,5,"Haspel-ok"
"fl3482",7,3,"Haspel-ok"
"fl3483",8,5,"Haspel-ok"
"fl3484",0,5,"Haspel-ok"
"fl3485",3,5,"Haspel-ok"
"fl3486",4,6,"Haspel-ok"
"fl3487",6,6,"Haspel-ok"
"fl3488",3,5,"Haspel-ok"
"fl3489",0,3,"Haspel-ok"
"fl349",0,3,"Haspel-ok"
"fl3490",8,5,"Haspel-ok"
"fl3491",8,6,"Haspel-ok"
"fl3492",5,5,"Haspel-ok"
"fl3493",15,6,"Haspel-ok"
"fl3494",1,6,"Haspel-ok"
"fl3495",1,4,"Haspel-ok"
"fl3496",8,4,"Haspel-ok"
"fl3497",8,6,"Haspel-ok"
"fl3498",0,3,"Haspel-ok"
"fl3499",13,6,"Haspel-ok"
"fl35",13,5,"Haspel-ok"
"fl350",6,6,"Haspel-ok"
"fl3500",8,6,"Haspel-ok"
"fl3501",0,4,"Haspel-ok"
"fl3502",2,3,"Haspel-ok"
"fl3503",6,5,"Haspel-ok"
"fl3504",17,6,"Haspel-ok"
"fl3505",7,5,"Haspel-ok"
"fl3506",0,3,"Haspel-ok"
"fl3507",11,6,"Haspel-ok"
"fl3508",13,6,"Haspel-ok"
"fl3509",5,6,"Haspel-ok"
"fl351",10,6,"Haspel-ok"
"fl3510",11,6,"Haspel-ok"
"fl3511",4,3,"Haspel-ok"
"fl3512",10,5,"Haspel-ok"
"fl3513",7,6,"Haspel-ok"
"fl3514",12,6,"Haspel-ok"
"fl3515",9,6,"Haspel-ok"
"fl3516",8,5,"Haspel-ok"
"fl3517",1,4,"Haspel-ok"
"fl3518",0,3,"Haspel-ok"
"fl3519",2,4,"Haspel-ok"
"fl352",4,3,"Haspel-ok"
"fl3520",2,5,"Haspel-ok"
"fl3521",7,5,"Haspel-ok"
"fl3522",11,5,"Haspel-ok"
"fl3523",10,5,"Haspel-ok"
"fl3524",0,4,"Haspel-ok"
"fl3525",13,6,"Haspel-ok"
"fl3526",2,4,"Haspel-ok"
"fl3527",7,5,"Haspel-ok"
"fl3528",0,2,"Haspel-ok"
"fl3529",3,4,"Haspel-ok"
"fl353",6,6,"Haspel-ok"
"fl3530",5,4,"Haspel-ok"
"fl3531",8,5,"Haspel-ok"
"fl3532",6,4,"Haspel-ok"
"fl3533",14,5,"Haspel-ok"
"fl3534",15,5,"Haspel-ok"
"fl3535",8,6,"Haspel-ok"
"fl3536",12,6,"Haspel-ok"
"fl3537",0,4,"Haspel-ok"
"fl3538",1,1,"Haspel-ok"
"fl3539",14,6,"Haspel-ok"
"fl354",11,5,"Haspel-ok"
"fl3540",5,5,"Haspel-ok"
"fl3541",6,5,"Haspel-ok"
"fl3542",5,6,"Haspel-ok"
"fl3543",5,5,"Haspel-ok"
"fl3544",8,4,"Haspel-ok"
"fl3545",9,6,"Haspel-ok"
"fl3546",12,5,"Haspel-ok"
"fl3547",4,5,"Haspel-ok"
"fl3548",9,5,"Haspel-ok"
"fl3549",0,2,"Haspel-ok"
"fl355",6,5,"Haspel-ok"
"fl3550",8,6,"Haspel-ok"
"fl3551",7,6,"Haspel-ok"
"fl3552",17,5,"Haspel-ok"
"fl3553",10,6,"Haspel-ok"
"fl3554",3,5,"Haspel-ok"
"fl3555",15,6,"Haspel-ok"
"fl3556",16,5,"Haspel-ok"
"fl3557",1,4,"Haspel-ok"
"fl3558",5,5,"Haspel-ok"
"fl3559",0,4,"Haspel-ok"
"fl356",3,5,"Haspel-ok"
"fl3560",1,4,"Haspel-ok"
"fl3561",0,5,"Haspel-ok"
"fl3562",5,6,"Haspel-ok"
"fl3563",1,4,"Haspel-ok"
"fl3564",0,2,"Haspel-ok"
"fl3565",3,6,"Haspel-ok"
"fl3566",1,4,"Haspel-ok"
"fl3567",3,5,"Haspel-ok"
"fl3568",2,3,"Haspel-ok"
"fl3569",10,6,"Haspel-ok"
"fl357",13,6,"Haspel-ok"
"fl3570",2,4,"Haspel-ok"
"fl3571",7,6,"Haspel-ok"
"fl3572",4,5,"Haspel-ok"
"fl3573",2,4,"Haspel-ok"
"fl3574",11,5,"Haspel-ok"
"fl3575",12,6,"Haspel-ok"
"fl3576",7,5,"Haspel-ok"
"fl3577",14,5,"Haspel-ok"
"fl3578",2,3,"Haspel-ok"
"fl3579",3,5,"Haspel-ok"
"fl358",4,5,"Haspel-ok"
"fl3580",0,3,"Haspel-ok"
"fl3581",4,5,"Haspel-ok"
"fl3582",14,5,"Haspel-ok"
"fl3583",8,5,"Haspel-ok"
"fl3584",7,5,"Haspel-ok"
"fl3585",3,6,"Haspel-ok"
"fl3586",13,5,"Haspel-ok"
"fl3587",16,6,"Haspel-ok"
"fl3588",2,5,"Haspel-ok"
"fl3589",6,6,"Haspel-ok"
"fl359",7,5,"Haspel-ok"
"fl3590",1,5,"Haspel-ok"
"fl3591",11,6,"Haspel-ok"
"fl3592",15,5,"Haspel-ok"
"fl3593",0,2,"Haspel-ok"
"fl3594",0,3,"Haspel-ok"
"fl3595",15,6,"Haspel-ok"
"fl3596",5,5,"Haspel-ok"
"fl3597",13,5,"Haspel-ok"
"fl3598",5,6,"Haspel-ok"
"fl3599",4,3,"Haspel-ok"
"fl36",0,2,"Haspel-ok"
"fl360",13,6,"Haspel-ok"
"fl3600",11,5,"Haspel-ok"
"fl3601",5,5,"Haspel-ok"
"fl3602",1,3,"Haspel-ok"
"fl3603",8,5,"Haspel-ok"
"fl3604",9,6,"Haspel-ok"
"fl3605",1,3,"Haspel-ok"
"fl3606",0,2,"Haspel-ok"
"fl3607",5,5,"Haspel-ok"
"fl3608",12,6,"Haspel-ok"
"fl3609",4,5,"Haspel-ok"
"fl361",10,5,"Haspel-ok"
"fl3610",1,3,"Haspel-ok"
"fl3611",11,5,"Haspel-ok"
"fl3612",11,6,"Haspel-ok"
"fl3613",0,2,"Haspel-ok"
"fl3614",3,4,"Haspel-ok"
"fl3615",8,4,"Haspel-ok"
"fl3616",12,6,"Haspel-ok"
"fl3617",14,6,"Haspel-ok"
"fl3618",2,4,"Haspel-ok"
"fl3619",1,4,"Haspel-ok"
"fl362",2,5,"Haspel-ok"
"fl3620",5,5,"Haspel-ok"
"fl3621",6,6,"Haspel-ok"
"fl3622",3,6,"Haspel-ok"
"fl3623",0,1,"Haspel-ok"
"fl3624",9,6,"Haspel-ok"
"fl3625",9,4,"Haspel-ok"
"fl3626",1,4,"Haspel-ok"
"fl3627",16,5,"Haspel-ok"
"fl3628",11,5,"Haspel-ok"
"fl3629",2,4,"Haspel-ok"
"fl363",0,2,"Haspel-ok"
"fl3630",5,6,"Haspel-ok"
"fl3631",1,6,"Haspel-ok"
"fl3632",13,6,"Haspel-ok"
"fl3633",9,5,"Haspel-ok"
"fl3634",1,6,"Haspel-ok"
"fl3635",0,3,"Haspel-ok"
"fl3636",7,5,"Haspel-ok"
"fl3637",0,4,"Haspel-ok"
"fl3638",1,4,"Haspel-ok"
"fl3639",10,6,"Haspel-ok"
"fl364",10,6,"Haspel-ok"
"fl3640",15,6,"Haspel-ok"
"fl3641",10,6,"Haspel-ok"
"fl3642",4,6,"Haspel-ok"
"fl3643",6,6,"Haspel-ok"
"fl3644",6,6,"Haspel-ok"
"fl3645",12,5,"Haspel-ok"
"fl3646",1,5,"Haspel-ok"
"fl3647",15,5,"Haspel-ok"
"fl3648",20,6,"Haspel-ok"
"fl3649",5,4,"Haspel-ok"
"fl365",13,6,"Haspel-ok"
"fl3650",3,4,"Haspel-ok"
"fl3651",6,4,"Haspel-ok"
"fl3652",2,3,"Haspel-ok"
"fl3653",11,6,"Haspel-ok"
"fl3654",1,1,"Haspel-ok"
"fl3655",0,1,"Haspel-ok"
"fl3656",5,5,"Haspel-ok"
"fl3657",15,6,"Haspel-ok"
"fl3658",2,5,"Haspel-ok"
"fl3659",8,4,"Haspel-ok"
"fl366",6,6,"Haspel-ok"
"fl3660",10,5,"Haspel-ok"
"fl3661",3,3,"Haspel-ok"
"fl3662",2,5,"Haspel-ok"
"fl3663",6,6,"Haspel-ok"
"fl3664",14,6,"Haspel-ok"
"fl3665",2,4,"Haspel-ok"
"fl3666",19,5,"Haspel-ok"
"fl3667",1,3,"Haspel-ok"
"fl3668",1,4,"Haspel-ok"
"fl3669",9,6,"Haspel-ok"
"fl367",2,3,"Haspel-ok"
"fl3670",6,5,"Haspel-ok"
"fl3671",4,6,"Haspel-ok"
"fl3672",0,1,"Haspel-ok"
"fl3673",12,5,"Haspel-ok"
"fl3674",0,3,"Haspel-ok"
"fl3675",12,6,"Haspel-ok"
"fl3676",0,4,"Haspel-ok"
"fl3677",10,5,"Haspel-ok"
"fl3678",7,5,"Haspel-ok"
"fl3679",9,5,"Haspel-ok"
"fl368",7,5,"Haspel-ok"
"fl3680",2,5,"Haspel-ok"
"fl3681",10,6,"Haspel-ok"
"fl3682",0,3,"Haspel-ok"
"fl3683",8,4,"Haspel-ok"
"fl3684",0,1,"Haspel-ok"
"fl3685",16,6,"Haspel-ok"
"fl3686",5,5,"Haspel-ok"
"fl3687",0,5,"Haspel-ok"
"fl3688",11,6,"Haspel-ok"
"fl3689",9,6,"Haspel-ok"
"fl369",3,4,"Haspel-ok"
"fl3690",10,5,"Haspel-ok"
"fl3691",7,5,"Haspel-ok"
"fl3692",8,5,"Haspel-ok"
"fl3693",4,6,"Haspel-ok"
"fl3694",4,5,"Haspel-ok"
"fl3695",4,5,"Haspel-ok"
"fl3696",1,4,"Haspel-ok"
"fl3697",4,3,"Haspel-ok"
"fl3698",10,5,"Haspel-ok"
"fl3699",4,4,"Haspel-ok"
"fl37",14,6,"Haspel-ok"
"fl370",9,5,"Haspel-ok"
"fl3700",14,6,"Haspel-ok"
"fl3701",12,4,"Haspel-ok"
"fl3702",8,4,"Haspel-ok"
"fl3703",8,6,"Haspel-ok"
"fl3704",12,6,"Haspel-ok"
"fl3705",13,5,"Haspel-ok"
"fl3706",3,4,"Haspel-ok"
"fl3707",0,1,"Haspel-ok"
"fl3708",0,3,"Haspel-ok"
"fl3709",15,5,"Haspel-ok"
"fl371",9,5,"Haspel-ok"
"fl3710",3,4,"Haspel-ok"
"fl3711",0,3,"Haspel-ok"
"fl3712",1,1,"Haspel-ok"
"fl3713",10,4,"Haspel-ok"
"fl3714",8,5,"Haspel-ok"
"fl3715",14,6,"Haspel-ok"
"fl3716",0,2,"Haspel-ok"
"fl3717",6,6,"Haspel-ok"
"fl3718",2,4,"Haspel-ok"
"fl3719",4,5,"Haspel-ok"
"fl372",8,6,"Haspel-ok"
"fl3720",5,5,"Haspel-ok"
"fl3721",5,5,"Haspel-ok"
"fl3722",5,4,"Haspel-ok"
"fl3723",2,4,"Haspel-ok"
"fl3724",8,6,"Haspel-ok"
"fl3725",5,5,"Haspel-ok"
"fl3726",12,6,"Haspel-ok"
"fl3727",14,5,"Haspel-ok"
"fl3728",11,5,"Haspel-ok"
"fl3729",7,5,"Haspel-ok"
"fl373",6,4,"Haspel-ok"
"fl3730",7,5,"Haspel-ok"
"fl3731",6,5,"Haspel-ok"
"fl3732",1,4,"Haspel-ok"
"fl3733",11,5,"Haspel-ok"
"fl3734",3,4,"Haspel-ok"
"fl3735",2,4,"Haspel-ok"
"fl3736",8,6,"Haspel-ok"
"fl3737",7,5,"Haspel-ok"
"fl3738",10,5,"Haspel-ok"
"fl3739",4,4,"Haspel-ok"
"fl374",4,5,"Haspel-ok"
"fl3740",4,6,"Haspel-ok"
"fl3741",4,5,"Haspel-ok"
"fl3742",4,5,"Haspel-ok"
"fl3743",0,3,"Haspel-ok"
"fl3744",10,5,"Haspel-ok"
"fl3745",7,6,"Haspel-ok"
"fl3746",1,5,"Haspel-ok"
"fl3747",0,3,"Haspel-ok"
"fl3748",0,3,"Haspel-ok"
"fl3749",0,3,"Haspel-ok"
"fl375",10,5,"Haspel-ok"
"fl3750",2,4,"Haspel-ok"
"fl3751",1,4,"Haspel-ok"
"fl3752",3,3,"Haspel-ok"
"fl3753",1,2,"Haspel-ok"
"fl3754",13,5,"Haspel-ok"
"fl3755",8,6,"Haspel-ok"
"fl3756",0,2,"Haspel-ok"
"fl3757",14,6,"Haspel-ok"
"fl3758",8,5,"Haspel-ok"
"fl3759",14,6,"Haspel-ok"
"fl376",10,5,"Haspel-ok"
"fl3760",16,5,"Haspel-ok"
"fl3761",7,5,"Haspel-ok"
"fl3762",17,5,"Haspel-ok"
"fl3763",5,4,"Haspel-ok"
"fl3764",5,5,"Haspel-ok"
"fl3765",9,5,"Haspel-ok"
"fl3766",9,6,"Haspel-ok"
"fl3767",2,5,"Haspel-ok"
"fl3768",5,4,"Haspel-ok"
"fl3769",0,2,"Haspel-ok"
"fl377",0,3,"Haspel-ok"
"fl3770",2,5,"Haspel-ok"
"fl3771",12,4,"Haspel-ok"
"fl3772",7,4,"Haspel-ok"
"fl3773",9,5,"Haspel-ok"
"fl3774",6,5,"Haspel-ok"
"fl3775",2,4,"Haspel-ok"
"fl3776",0,4,"Haspel-ok"
"fl3777",11,5,"Haspel-ok"
"fl3778",12,5,"Haspel-ok"
"fl3779",7,5,"Haspel-ok"
"fl378",0,3,"Haspel-ok"
"fl3780",11,5,"Haspel-ok"
"fl3781",3,5,"Haspel-ok"
"fl3782",0,2,"Haspel-ok"
"fl3783",3,5,"Haspel-ok"
"fl3784",10,6,"Haspel-ok"
"fl3785",1,6,"Haspel-ok"
"fl3786",10,6,"Haspel-ok"
"fl3787",0,4,"Haspel-ok"
"fl3788",6,6,"Haspel-ok"
"fl3789",4,5,"Haspel-ok"
"fl379",10,6,"Haspel-ok"
"fl3790",0,4,"Haspel-ok"
"fl3791",7,6,"Haspel-ok"
"fl3792",10,4,"Haspel-ok"
"fl3793",6,4,"Haspel-ok"
"fl3794",7,6,"Haspel-ok"
"fl3795",9,5,"Haspel-ok"
"fl3796",6,6,"Haspel-ok"
"fl3797",7,5,"Haspel-ok"
"fl3798",9,5,"Haspel-ok"
"fl3799",6,5,"Haspel-ok"
"fl38",1,4,"Haspel-ok"
"fl380",5,6,"Haspel-ok"
"fl3800",1,4,"Haspel-ok"
"fl3801",0,4,"Haspel-ok"
"fl3802",5,6,"Haspel-ok"
"fl3803",2,5,"Haspel-ok"
"fl3804",3,5,"Haspel-ok"
"fl3805",0,3,"Haspel-ok"
"fl3806",3,4,"Haspel-ok"
"fl3807",2,3,"Haspel-ok"
"fl3808",0,1,"Haspel-ok"
"fl3809",4,5,"Haspel-ok"
"fl381",1,5,"Haspel-ok"
"fl3810",0,1,"Haspel-ok"
"fl3811",6,5,"Haspel-ok"
"fl3812",0,1,"Haspel-ok"
"fl3813",7,6,"Haspel-ok"
"fl3814",1,4,"Haspel-ok"
"fl3815",14,5,"Haspel-ok"
"fl3816",9,6,"Haspel-ok"
"fl3817",3,4,"Haspel-ok"
"fl3818",10,6,"Haspel-ok"
"fl3819",3,5,"Haspel-ok"
"fl382",0,2,"Haspel-ok"
"fl3820",0,2,"Haspel-ok"
"fl3821",1,6,"Haspel-ok"
"fl3822",1,4,"Haspel-ok"
"fl3823",17,5,"Haspel-ok"
"fl3824",9,6,"Haspel-ok"
"fl3825",1,3,"Haspel-ok"
"fl3826",10,4,"Haspel-ok"
"fl3827",15,6,"Haspel-ok"
"fl3828",13,5,"Haspel-ok"
"fl3829",15,5,"Haspel-ok"
"fl383",6,4,"Haspel-ok"
"fl3830",2,5,"Haspel-ok"
"fl3831",4,5,"Haspel-ok"
"fl3832",2,4,"Haspel-ok"
"fl3833",2,2,"Haspel-ok"
"fl3834",0,3,"Haspel-ok"
"fl3835",7,5,"Haspel-ok"
"fl3836",4,4,"Haspel-ok"
"fl3837",11,5,"Haspel-ok"
"fl3838",3,4,"Haspel-ok"
"fl3839",10,6,"Haspel-ok"
"fl384",1,5,"Haspel-ok"
"fl3840",12,5,"Haspel-ok"
"fl3841",4,4,"Haspel-ok"
"fl3842",3,4,"Haspel-ok"
"fl3843",2,4,"Haspel-ok"
"fl3844",15,6,"Haspel-ok"
"fl3845",7,3,"Haspel-ok"
"fl3846",8,5,"Haspel-ok"
"fl3847",10,6,"Haspel-ok"
"fl3848",6,5,"Haspel-ok"
"fl3849",6,6,"Haspel-ok"
"fl385",7,5,"Haspel-ok"
"fl3850",6,5,"Haspel-ok"
"fl3851",5,6,"Haspel-ok"
"fl3852",7,5,"Haspel-ok"
"fl3853",0,5,"Haspel-ok"
"fl3854",7,5,"Haspel-ok"
"fl3855",0,3,"Haspel-ok"
"fl3856",12,6,"Haspel-ok"
"fl3857",0,4,"Haspel-ok"
"fl3858",1,5,"Haspel-ok"
"fl3859",10,6,"Haspel-ok"
"fl386",12,6,"Haspel-ok"
"fl3860",2,2,"Haspel-ok"
"fl3861",7,5,"Haspel-ok"
"fl3862",4,4,"Haspel-ok"
"fl3863",12,6,"Haspel-ok"
"fl3864",6,5,"Haspel-ok"
"fl3865",9,5,"Haspel-ok"
"fl3866",0,1,"Haspel-ok"
"fl3867",9,6,"Haspel-ok"
"fl3868",0,4,"Haspel-ok"
"fl3869",4,4,"Haspel-ok"
"fl387",0,1,"Haspel-ok"
"fl3870",0,4,"Haspel-ok"
"fl3871",1,4,"Haspel-ok"
"fl3872",8,5,"Haspel-ok"
"fl3873",5,5,"Haspel-ok"
"fl3874",2,6,"Haspel-ok"
"fl3875",7,4,"Haspel-ok"
"fl3876",13,6,"Haspel-ok"
"fl3877",7,6,"Haspel-ok"
"fl3878",0,3,"Haspel-ok"
"fl3879",7,5,"Haspel-ok"
"fl388",0,4,"Haspel-ok"
"fl3880",6,6,"Haspel-ok"
"fl3881",5,5,"Haspel-ok"
"fl3882",0,3,"Haspel-ok"
"fl3883",12,4,"Haspel-ok"
"fl3884",6,5,"Haspel-ok"
"fl3885",0,1,"Haspel-ok"
"fl3886",4,4,"Haspel-ok"
"fl3887",0,3,"Haspel-ok"
"fl3888",14,6,"Haspel-ok"
"fl3889",0,1,"Haspel-ok"
"fl389",11,5,"Haspel-ok"
"fl3890",0,3,"Haspel-ok"
"fl3891",8,6,"Haspel-ok"
"fl3892",9,5,"Haspel-ok"
"fl3893",8,6,"Haspel-ok"
"fl3894",6,5,"Haspel-ok"
"fl3895",18,5,"Haspel-ok"
"fl3896",10,4,"Haspel-ok"
"fl3897",0,3,"Haspel-ok"
"fl3898",2,4,"Haspel-ok"
"fl3899",7,6,"Haspel-ok"
"fl39",11,5,"Haspel-ok"
"fl390",9,6,"Haspel-ok"
"fl3900",3,4,"Haspel-ok"
"fl3901",0,2,"Haspel-ok"
"fl3902",9,5,"Haspel-ok"
"fl3903",2,5,"Haspel-ok"
"fl3904",6,6,"Haspel-ok"
"fl3905",9,4,"Haspel-ok"
"fl3906",12,5,"Haspel-ok"
"fl3907",8,5,"Haspel-ok"
"fl3908",6,5,"Haspel-ok"
"fl3909",0,2,"Haspel-ok"
"fl391",0,6,"Haspel-ok"
"fl3910",5,6,"Haspel-ok"
"fl3911",3,5,"Haspel-ok"
"fl3912",0,2,"Haspel-ok"
"fl3913",10,6,"Haspel-ok"
"fl3914",4,4,"Haspel-ok"
"fl3915",11,6,"Haspel-ok"
"fl3916",8,5,"Haspel-ok"
"fl3917",14,6,"Haspel-ok"
"fl3918",4,6,"Haspel-ok"
"fl3919",7,6,"Haspel-ok"
"fl392",11,5,"Haspel-ok"
"fl3920",12,6,"Haspel-ok"
"fl3921",0,2,"Haspel-ok"
"fl3922",1,4,"Haspel-ok"
"fl3923",15,5,"Haspel-ok"
"fl3924",0,2,"Haspel-ok"
"fl3925",0,1,"Haspel-ok"
"fl3926",1,3,"Haspel-ok"
"fl3927",8,5,"Haspel-ok"
"fl3928",4,5,"Haspel-ok"
"fl3929",1,2,"Haspel-ok"
"fl393",9,6,"Haspel-ok"
"fl3930",7,5,"Haspel-ok"
"fl3931",0,2,"Haspel-ok"
"fl3932",9,4,"Haspel-ok"
"fl3933",0,3,"Haspel-ok"
"fl3934",0,3,"Haspel-ok"
"fl3935",9,5,"Haspel-ok"
"fl3936",15,5,"Haspel-ok"
"fl3937",14,6,"Haspel-ok"
"fl3938",1,3,"Haspel-ok"
"fl3939",2,4,"Haspel-ok"
"fl394",3,5,"Haspel-ok"
"fl3940",3,5,"Haspel-ok"
"fl3941",5,5,"Haspel-ok"
"fl3942",10,6,"Haspel-ok"
"fl3943",10,6,"Haspel-ok"
"fl3944",12,5,"Haspel-ok"
"fl3945",6,5,"Haspel-ok"
"fl3946",5,5,"Haspel-ok"
"fl3947",6,4,"Haspel-ok"
"fl3948",9,4,"Haspel-ok"
"fl3949",0,3,"Haspel-ok"
"fl395",14,6,"Haspel-ok"
"fl3950",11,5,"Haspel-ok"
"fl3951",0,3,"Haspel-ok"
"fl3952",1,5,"Haspel-ok"
"fl3953",0,5,"Haspel-ok"
"fl3954",4,5,"Haspel-ok"
"fl3955",2,6,"Haspel-ok"
"fl3956",6,5,"Haspel-ok"
"fl3957",8,5,"Haspel-ok"
"fl3958",11,6,"Haspel-ok"
"fl3959",0,1,"Haspel-ok"
"fl396",5,5,"Haspel-ok"
"fl3960",10,5,"Haspel-ok"
"fl3961",8,6,"Haspel-ok"
"fl3962",9,6,"Haspel-ok"
"fl3963",16,6,"Haspel-ok"
"fl3964",10,6,"Haspel-ok"
"fl3965",3,5,"Haspel-ok"
"fl3966",4,6,"Haspel-ok"
"fl3967",14,6,"Haspel-ok"
"fl3968",0,3,"Haspel-ok"
"fl3969",0,5,"Haspel-ok"
"fl397",13,5,"Haspel-ok"
"fl3970",2,4,"Haspel-ok"
"fl3971",6,5,"Haspel-ok"
"fl3972",2,4,"Haspel-ok"
"fl3973",8,5,"Haspel-ok"
"fl3974",10,6,"Haspel-ok"
"fl3975",1,2,"Haspel-ok"
